Time,Population,Average Speed,Average Full, Average Smell Distance, Angle Change 
499,2,0.008359412,12.0121,3.597137, 0.5243236
500,2,0.008359412,12.0121,3.597137, 0.5243236
501,2,0.008359412,12.0121,3.597137, 0.5243236
502,2,0.008359412,12.0121,3.597137, 0.5243236
503,2,0.008359412,12.0121,3.597137, 0.5243236
504,2,0.008359412,12.0121,3.597137, 0.5243236
505,2,0.008359412,12.0121,3.597137, 0.5243236
506,2,0.008359412,12.0121,3.597137, 0.5243236
507,2,0.008359412,12.0121,3.597137, 0.5243236
508,2,0.008359412,12.0121,3.597137, 0.5243236
509,2,0.008359412,12.0121,3.597137, 0.5243236
510,2,0.008359412,12.0121,3.597137, 0.5243236
511,2,0.008359412,12.0121,3.597137, 0.5243236
